"OTU"	"Domain"	"Supergroup"	"Division/Kingdom"	"Phylum/Class"	"Level_X"	"Level_XX"	"Level_XXX"	"Level_XXXX"	"Level_XXXXX"	"Species"
"OTU6179"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6180"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6181"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6182"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6183"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6184"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6185"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6186"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6187"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6188"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6189"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6190"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6191"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6192"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6193"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6194"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6195"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6196"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU6197"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU6198"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU6199"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6200"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Paramenophia"	NA	NA	NA
"OTU6201"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6202"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Stenhelia"	NA	NA	NA
"OTU6203"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Stenhelia"	NA	NA	NA
"OTU6204"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Stenhelia"	NA	NA	NA
"OTU6205"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Stenhelia"	NA	NA	NA
"OTU6206"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6207"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6208"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6209"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6210"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6211"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6212"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU6213"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU6214"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6215"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6216"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6217"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6218"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6219"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6220"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6221"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6222"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6223"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6224"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Catenulida"	NA	NA	NA	NA
"OTU6225"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Hexapoda"	NA	NA	NA	NA	NA
"OTU6226"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6227"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6228"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	NA	NA	NA	NA	NA
"OTU6229"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6230"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6231"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6232"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Argestigens"	NA	NA	NA
"OTU6233"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6234"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Heteroconchia"	"Hiatella"	NA	NA	NA
"OTU6235"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6236"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6237"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6238"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6239"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6240"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6241"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6242"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6243"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6244"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6245"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6246"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6247"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6248"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Lichomolgus"	NA	NA	NA
"OTU6249"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6250"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Argestigens"	NA	NA	NA
"OTU6251"	"Eukaryota"	"Opisthokonta"	"Metazoa"	NA	NA	NA	NA	NA	NA	NA
"OTU6252"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6253"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6254"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Paramenophia"	NA	NA	NA
"OTU6255"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6256"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6257"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6258"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6259"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6260"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6261"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6262"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Heteroconchia"	"Parvicardium"	NA	NA	NA
"OTU6263"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Heteroconchia"	NA	NA	NA	NA
"OTU6264"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	NA	NA	NA	NA	NA
"OTU6265"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6266"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Phyllothalestris"	NA	NA	NA
"OTU6267"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Lepeophtheirus"	NA	NA	NA
"OTU6268"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6269"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	NA	NA	NA	NA	NA
"OTU6270"	"Eukaryota"	"Alveolata"	"Chrompodellids"	"Colpodellidea"	"Colpodellida"	NA	NA	NA	NA	NA
"OTU6271"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	NA	NA	NA	NA	NA
"OTU6272"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	NA	NA	NA	NA	NA	NA
"OTU6273"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	NA	NA	NA	NA	NA	NA
"OTU6274"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	NA	NA	NA	NA	NA	NA
"OTU6275"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU6276"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	NA	NA	NA	NA	NA	NA
"OTU6277"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	NA	NA	NA	NA	NA
"OTU6278"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	"Sinelobus"	NA	NA	NA
"OTU6279"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	NA	NA	NA	NA
"OTU6280"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU6281"	"Eukaryota"	"Opisthokonta"	"Metazoa"	NA	NA	NA	NA	NA	NA	NA
"OTU6282"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU6283"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Glomeromycota"	"Glomeromycotina"	NA	NA	NA	NA	NA
"OTU6284"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6285"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6286"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6287"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6288"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6289"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6290"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6291"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6292"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6293"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6294"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6295"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	NA	NA	NA	NA	NA
"OTU6296"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6297"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6298"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	NA	NA	NA	NA	NA
"OTU6299"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6300"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6301"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	NA	NA	NA	NA	NA
"OTU6302"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6303"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6304"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6305"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6306"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6307"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6308"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6309"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6310"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	NA	NA	NA	NA	NA
"OTU6311"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6312"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6313"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6314"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6315"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"op14-lineage"	NA	NA	NA	NA
"OTU6316"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6317"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6318"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6319"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6320"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Granofilosea"	"Novel-Massiteriidae"	NA	NA	NA	NA	NA
"OTU6321"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Ventricleftida"	NA	NA	NA	NA	NA
"OTU6322"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6323"	"Eukaryota"	"Rhizaria"	"Cercozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU6324"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6325"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6326"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6327"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6328"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6329"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6330"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU6331"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU6332"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU6333"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Peniculia"	NA	NA	NA	NA	NA
"OTU6334"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Pseudoamphisiellidae"	"Pseudoamphisiella"	NA	NA	NA	NA
"OTU6335"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	NA	NA	NA	NA
"OTU6336"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	"Hippolyte"	NA	NA	NA
"OTU6337"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	NA	NA	NA	NA	NA
"OTU6338"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	NA	NA	NA	NA
"OTU6339"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	NA	NA	NA	NA
"OTU6340"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	"Thoralus"	NA	NA	NA
"OTU6341"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	"Thoralus"	NA	NA	NA
"OTU6342"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	"Eualus"	NA	NA	NA
"OTU6343"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	"Eualus"	NA	NA	NA
"OTU6344"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU6345"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	NA	NA	NA	NA	NA	NA	NA
"OTU6346"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU6347"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"LAB1"	"LAB6"	NA	NA	NA	NA
"OTU6348"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Protoperidiniaceae"	NA	NA	NA	NA
"OTU6349"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Euplotidae"	"Euplotes"	NA	NA	NA
"OTU6350"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Euplotidae"	"Euplotes"	NA	NA	NA
"OTU6351"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Euplotidae"	"Euplotes"	"charon"	NA	"Euplotes_charon"
"OTU6352"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Euplotidae"	"Euplotes"	NA	NA	NA
"OTU6353"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Euplotidae"	"Euplotes"	NA	NA	NA
"OTU6354"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Euplotidae"	"Euplotes"	NA	NA	NA
"OTU6355"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Euplotidae"	"Euplotes"	NA	NA	NA
"OTU6356"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Euplotia"	"Euplotidae"	"Euplotes"	NA	NA	NA
"OTU6357"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"Akashiwo"	NA	NA	NA
"OTU6358"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU6359"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU6360"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU6361"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Hippodonta"	NA	NA	NA	NA
"OTU6362"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Cnidaria"	"Hydrozoa"	NA	NA	NA	NA	NA
"OTU6363"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU6364"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Thraustochytrida"	"Thraustochytriaceae"	"Thraustochytrium"	NA	NA	NA
"OTU6365"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Thraustochytrida"	"Thraustochytriaceae"	"Ulkenia"	NA	NA	NA
